rebalance_date,strategy_name,variant,portfolio_method,asset_family,uses_sentiment,ticker,sector,holding_asset_class,target_weight,base_target_weight,sentiment_observation_date,lagged_sentiment_value,sentiment_available,tilt_multiplier,estimation_start_date,estimation_end_date,estimation_observations
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,ABBV,Healthcare,equity,0.018813140315804312,0.02,2021-01-29,-0.07972499999999999,True,0.9601375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,ABT,Healthcare,equity,0.018813140315804312,0.02,2021-01-29,-0.07972499999999999,True,0.9601375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,ADBE,Tech,equity,0.020885044824487546,0.02,2021-01-29,0.13175625,True,1.065878125,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,AEP,Utilities,equity,0.021448480550292637,0.02,2021-01-29,0.18926666666666667,True,1.0946333333333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,AMD,Tech,equity,0.020885044824487546,0.02,2021-01-29,0.13175625,True,1.065878125,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,AMGN,Healthcare,equity,0.018813140315804312,0.02,2021-01-29,-0.07972499999999999,True,0.9601375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,AMT,RealEstate,equity,0.01890327370342088,0.02,2021-01-29,-0.070525,True,0.9647375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,BA,Industrials,equity,0.020931254514153282,0.02,2021-01-29,0.13647291666666667,True,1.0682364583333332,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,CAT,Industrials,equity,0.020931254514153282,0.02,2021-01-29,0.13647291666666667,True,1.0682364583333332,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,CCI,RealEstate,equity,0.01890327370342088,0.02,2021-01-29,-0.070525,True,0.9647375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,CMCSA,Comm,equity,0.020170056012239854,0.02,2021-01-29,0.058776666666666665,True,1.0293883333333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,COP,Energy,equity,0.016356243506014608,0.02,2021-01-29,-0.33050277777777776,True,0.8347486111111111,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,CVX,Energy,equity,0.016356243506014608,0.02,2021-01-29,-0.33050277777777776,True,0.8347486111111111,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,D,Utilities,equity,0.021448480550292637,0.02,2021-01-29,0.18926666666666667,True,1.0946333333333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,DD,Materials,equity,0.020585192107668036,0.02,2021-01-29,0.10115,True,1.050575,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,DIS,Consumer,equity,0.0211099292594421,0.02,2021-01-29,0.15471041666666668,True,1.0773552083333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,DOW,Materials,equity,0.020585192107668036,0.02,2021-01-29,0.10115,True,1.050575,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,DUK,Utilities,equity,0.021448480550292637,0.02,2021-01-29,0.18926666666666667,True,1.0946333333333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,EA,Comm,equity,0.020170056012239854,0.02,2021-01-29,0.058776666666666665,True,1.0293883333333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,GE,Industrials,equity,0.020931254514153282,0.02,2021-01-29,0.13647291666666667,True,1.0682364583333332,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,GILD,Healthcare,equity,0.018813140315804312,0.02,2021-01-29,-0.07972499999999999,True,0.9601375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,GS,Financials,equity,0.020797385206476757,0.02,2021-01-29,0.12280875000000001,True,1.061404375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,INTC,Tech,equity,0.020885044824487546,0.02,2021-01-29,0.13175625,True,1.065878125,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,KO,Consumer,equity,0.0211099292594421,0.02,2021-01-29,0.15471041666666668,True,1.0773552083333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,MMM,Industrials,equity,0.020931254514153282,0.02,2021-01-29,0.13647291666666667,True,1.0682364583333332,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,MRK,Healthcare,equity,0.018813140315804312,0.02,2021-01-29,-0.07972499999999999,True,0.9601375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,MS,Financials,equity,0.020797385206476757,0.02,2021-01-29,0.12280875000000001,True,1.061404375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NEE,Utilities,equity,0.021448480550292637,0.02,2021-01-29,0.18926666666666667,True,1.0946333333333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NEM,Materials,equity,0.020585192107668036,0.02,2021-01-29,0.10115,True,1.050575,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NKE,Consumer,equity,0.0211099292594421,0.02,2021-01-29,0.15471041666666668,True,1.0773552083333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NUE,Materials,equity,0.020585192107668036,0.02,2021-01-29,0.10115,True,1.050575,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NVDA,Tech,equity,0.020885044824487546,0.02,2021-01-29,0.13175625,True,1.065878125,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,O,RealEstate,equity,0.01890327370342088,0.02,2021-01-29,-0.070525,True,0.9647375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,OXY,Energy,equity,0.016356243506014608,0.02,2021-01-29,-0.33050277777777776,True,0.8347486111111111,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,PLD,RealEstate,equity,0.01890327370342088,0.02,2021-01-29,-0.070525,True,0.9647375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,PSA,RealEstate,equity,0.01890327370342088,0.02,2021-01-29,-0.070525,True,0.9647375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,QCOM,Tech,equity,0.020885044824487546,0.02,2021-01-29,0.13175625,True,1.065878125,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,SBUX,Consumer,equity,0.0211099292594421,0.02,2021-01-29,0.15471041666666668,True,1.0773552083333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,SHW,Materials,equity,0.020585192107668036,0.02,2021-01-29,0.10115,True,1.050575,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,SLB,Energy,equity,0.016356243506014608,0.02,2021-01-29,-0.33050277777777776,True,0.8347486111111111,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,SO,Utilities,equity,0.021448480550292637,0.02,2021-01-29,0.18926666666666667,True,1.0946333333333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,T,Comm,equity,0.020170056012239854,0.02,2021-01-29,0.058776666666666665,True,1.0293883333333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,TMUS,Comm,equity,0.020170056012239854,0.02,2021-01-29,0.058776666666666665,True,1.0293883333333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,TTWO,Comm,equity,0.020170056012239854,0.02,2021-01-29,0.058776666666666665,True,1.0293883333333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,UPS,Industrials,equity,0.020931254514153282,0.02,2021-01-29,0.13647291666666667,True,1.0682364583333332,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,USB,Financials,equity,0.020797385206476757,0.02,2021-01-29,0.12280875000000001,True,1.061404375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,V,Financials,equity,0.020797385206476757,0.02,2021-01-29,0.12280875000000001,True,1.061404375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,WFC,Financials,equity,0.020797385206476757,0.02,2021-01-29,0.12280875000000001,True,1.061404375,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,WMT,Consumer,equity,0.0211099292594421,0.02,2021-01-29,0.15471041666666668,True,1.0773552083333333,2020-01-31,2021-01-29,252
2021-02-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,XOM,Energy,equity,0.016356243506014608,0.02,2021-01-29,-0.33050277777777776,True,0.8347486111111111,2020-01-31,2021-01-29,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,ABBV,Healthcare,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,ABT,Healthcare,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,ADBE,Tech,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,AEP,Utilities,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,AMD,Tech,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,AMGN,Healthcare,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,AMT,RealEstate,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,BA,Industrials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,CAT,Industrials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,CCI,RealEstate,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,CMCSA,Comm,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,COP,Energy,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,CVX,Energy,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,D,Utilities,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,DD,Materials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,DIS,Consumer,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,DOW,Materials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,DUK,Utilities,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,EA,Comm,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,GE,Industrials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,GILD,Healthcare,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,GS,Financials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,INTC,Tech,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,KO,Consumer,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,MMM,Industrials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,MRK,Healthcare,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,MS,Financials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,NEE,Utilities,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,NEM,Materials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,NKE,Consumer,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,NUE,Materials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,NVDA,Tech,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,O,RealEstate,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,OXY,Energy,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,PLD,RealEstate,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,PSA,RealEstate,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,QCOM,Tech,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,SBUX,Consumer,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,SHW,Materials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,SLB,Energy,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,SO,Utilities,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,T,Comm,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,TMUS,Comm,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,TTWO,Comm,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,UPS,Industrials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,USB,Financials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,V,Financials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,WFC,Financials,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,WMT,Consumer,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight,Base,Equal Weight,Equity,False,XOM,Energy,equity,0.02,0.02,,,False,1.0,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,ABBV,Healthcare,equity,0.017712687931684304,0.02,2021-02-26,-0.18543333333333334,True,0.9072833333333333,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,ABT,Healthcare,equity,0.017712687931684304,0.02,2021-02-26,-0.18543333333333334,True,0.9072833333333333,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,ADBE,Tech,equity,0.021036792786239374,0.02,2021-02-26,0.15510277777777778,True,1.0775513888888888,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,AEP,Utilities,equity,0.01855965096576359,0.02,2021-02-26,-0.09866666666666667,True,0.9506666666666667,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,AMD,Tech,equity,0.021036792786239374,0.02,2021-02-26,0.15510277777777778,True,1.0775513888888888,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,AMGN,Healthcare,equity,0.017712687931684304,0.02,2021-02-26,-0.18543333333333334,True,0.9072833333333333,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,AMT,RealEstate,equity,0.02123931445679701,0.02,2021-02-26,0.17585,True,1.087925,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,BA,Industrials,equity,0.019705990323932696,0.02,2021-02-26,0.01876944444444446,True,1.0093847222222223,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,CAT,Industrials,equity,0.019705990323932696,0.02,2021-02-26,0.01876944444444446,True,1.0093847222222223,2020-02-28,2021-02-26,252
2021-03-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,CCI,RealEstate,equity,0.02123931445679701,0.02,2021-02-26,0.17585,True,1.087925,2020-02-28,2021-02-26,252
